x,y
490739.55987280735,2538201.6405422934
490794.003414474,2538185.65683396
490753.0208728073,2538216.691331877
490799.949789474,2538202.8708068766
490771.1109561407,2538238.0339360433
490682.2499603073,2538370.01165271
490696.0625603073,2538200.4500381267
490751.529351974,2538228.519486043
490684.6265478073,2538232.2625797936
490704.71139364067,2538170.03111521
490782.9524353073,2538269.5148381265
490685.366739474,2538189.28347146
490666.87699780735,2538479.7349068765
490685.120914474,2538214.6400672933
490694.70930614066,2538370.66129646
490676.7189873907,2538356.6590297935
490702.2877561407,2538180.3085735436
490722.78418530733,2538214.90859021
490707.1473811407,2538244.17830271
490635.4319123907,2538354.866225627
490668.14214364067,2538345.187944377
490726.13738114067,2538039.2847693767
490751.5219978073,2538254.864988127
490757.60895614064,2538217.90629646
490677.515414474,2538255.93847771
490679.0256228073,2538214.71783396
490734.70780614065,2538276.51940896
490784.7849561407,2538225.1498610433
490722.46074780734,2538174.680956877
490743.12718739064,2538233.71160271
490803.675226974,2538603.09429021
490805.2702478073,2538729.25409646
490815.9912686407,2538657.06560271
490636.604383224,2538544.152686043
490991.567395724,2537502.9521068768
490865.32701864064,2537444.1033547935
490853.41497280734,2537479.2483131266
491017.357114474,2537477.0176318767
491269.6054978073,2537520.088613127
490961.21421239065,2537523.403211043
490967.5057915573,2537517.0554479184
491018.87741030735,2537469.9106631265
490871.67877489066,2537392.23554646
490908.518595724,2537495.9341954184
490865.72583739064,2537484.6455756268
490827.8883820053,2537481.6388756265
490864.5155592657,2537486.59994646
491234.157651974,2537765.7405818766
490915.9533623907,2537995.761799585
490906.5767165573,2537861.42553396
490909.449145724,2538007.164069793
491075.85583114065,2537809.6355818766
490964.4233436407,2537845.930361043
491225.395101974,2537681.6137881265
491219.41674780735,2537889.47287146
491241.50611030735,2537898.032956877
490940.815276974,2537849.9020068767
490918.10572905734,2537860.88388396
491272.06737280736,2537992.4209172935
490980.125651974,2537996.383493543
490931.8574248907,2537646.181736043
491023.4873853073,2538023.0194168766
490931.71019155736,2537575.1103735436
491039.24065614067,2537728.6808735435
491257.2032686407,2538006.6080900016
491001.395683224,2538024.972977085
491027.16102280736,2537725.96526521
491014.7957061407,2537744.5699256267
491252.12312280736,2538018.475445627
490928.31762280734,2537664.17997771
491245.96869989065,2537920.3732672934
491264.02170614066,2537866.00016521
491213.4019623907,2537558.3538318765
490937.4859186407,2537563.87529021
491158.9455165573,2537969.0085172933
491237.77990405733,2537905.92541521
491230.53559364064,2537540.0578943766
490944.0488311407,2537548.84922771
490911.022770724,2537696.3177193766
491220.652476974,2537715.486836043
491217.476351974,2537731.492061043
491123.788464474,2537775.3582547936
491200.27431864064,2537570.7491443767
491265.0740811407,2537862.9152485435
491247.5938103073,2537918.1441672933
491150.82345405733,2537774.16902771
491264.55051864067,2537873.7594985436
491013.0213728073,2537730.89535271
491205.14081030735,2537731.4883818766
491181.544301974,2537777.21390896
491271.0479978073,2537873.2430672934
491225.784851974,2537766.06739646
491210.559476974,2537728.736667293
491180.53399780736,2537572.4765610434
491229.893926974,2537668.4370318768
491274.8894561407,2537762.1054985435
491264.5621540573,2537873.5591381267
491262.44495614065,2537876.24354021
491245.40637280734,2537931.00655271
491123.9334623907,2537772.8170297933
491176.65661655733,2537570.555498543
491264.900414474,2537857.9834297933
491271.2315603073,2537858.3064068765
491267.666789474,2537995.6940735434
491238.099758224,2537904.85940896
491168.639995724,2537574.41072771
491276.4103936407,2537993.98564021
490918.711045724,2537665.4055193765
491009.34704989067,2537732.6540881265
491216.0148373907,2537560.0730818766
491223.805839474,2537693.6024235436
490979.98304780736,2537994.074694377
491030.886395724,2537729.01722771
491227.32133114064,2537722.4538110434
491139.76139364066,2538116.50222771
491075.36648739065,2538440.3272631266
491073.117689474,2538229.8487485433
491008.1856853073,2538419.2781922934
491243.6896540573,2538123.53446521
491103.17161030736,2538427.22041521
491100.889414474,2538254.7934360434
490987.4063248907,2538302.4000610434
490986.9069665573,2538416.705381877
491097.621476974,2538453.5755610433
491094.695414474,2538414.8305693767
491153.807158224,2538230.23900896
491026.321245724,2538258.0575881265
491307.625539474,2538402.54285271
491111.994870724,2538164.81660271
490954.92076239065,2538373.8240235434
491271.1340811407,2538435.7598422933
491303.5847686407,2538145.09378396
491160.210776974,2538248.79571521
491228.39414364065,2538134.471761043
491100.1423728073,2538210.14372771
491123.66113322397,2538135.5232068766
490900.24341030733,2538099.274456877
490967.19323947397,2538389.8338943766
491147.79325614066,2538325.7694985433
491295.669101974,2538406.0110568767
490908.75204155734,2538122.077117293
491298.992164474,2538180.4439297933
491262.82776864065,2538130.01375271
490904.4014103073,2538110.8738318766
491128.896720724,2538250.71854021
491100.40726864064,2538173.50435271
491158.26004780736,2538333.6560235433
491111.698295724,2538227.27472146
491090.223664474,2538227.2290860433
491079.8862353073,2538424.1814110433
491240.0496853073,2538131.2718777102
491145.458289474,2538342.53881521
491037.70283739065,2538244.1227797936
491254.1715603073,2538362.090319377
491249.614289474,2538361.74632771
491018.1019353073,2538271.9537693765
490976.05416030734,2538404.1568047935
491150.3893311407,2538215.75080271
490962.11048114067,2538384.321556877
491297.923726974,2538418.9204672934
491113.8246228073,2538460.8812068766
491168.62389364064,2538324.2993985433
490980.452326974,2538410.0185631267
491245.2195040573,2538372.95039021
491029.839045724,2538255.558325627
491111.321308224,2538462.2316631265
491100.17289364064,2538454.40287146
491102.96476030734,2538216.4849985433
491155.1483311407,2538340.3412443767
491262.2468728073,2538378.37357146
490913.444714474,2538148.3549693767
491235.3054498907,2538366.063198543
490958.878801974,2538378.4240568765
491228.890164474,2538367.8511443767
491137.97552489064,2538265.6740735434
491109.66346239066,2538442.4093922935
490983.216870724,2538412.3082193765
491001.45718530734,2538432.2701818766
491116.92892489064,2538270.5337193767
491008.983739474,2538420.22401521
491279.959039474,2538435.3492943766
491303.27387280733,2538477.58364646
491259.78318530734,2538385.21585271
491258.950414474,2538385.6999193765
491123.09058114066,2538254.0100818765
491034.848376974,2538246.7187068765
491303.51574780734,2538153.1752131265
490824.83850218233,2538302.54485896
491158.84736239066,2538320.62512146
491083.7886228073,2538243.428894377
490979.543108224,2538673.71710271
491063.03758114064,2538641.1484506265
490858.10564864066,2538643.9775068765
491135.91126655735,2538642.578406877
491009.8483415573,2538572.89172771
491043.00416864065,2538639.4246860435
491251.78951864067,2538920.6164485435
490858.610788224,2538614.3855818766
490841.23475468234,2538679.4484443767
491302.9319561407,2538891.49855271
491240.961358224,2538925.5750735435
491231.30188739067,2538774.4284235435
490942.417970724,2538664.70991521
490957.452933224,2538744.78754021
490977.45410197397,2538561.55335271
491231.4941123907,2538920.72069021
490842.314982599,2538679.7320318767
491287.0386853073,2538812.9380131266
491292.8696853073,2538806.972688127
490996.729033224,2538652.74222771
491043.569833224,2538653.9004693767
491146.927276974,2538903.0318943765
491240.58999780734,2538764.52402146
491045.535164474,2538637.8219068768
491245.26087280735,2538800.207994377
491260.26067280734,2538866.6250610435
491310.21195614064,2538863.64074646
491100.75489364064,2538733.3335422934
491099.8934978073,2538733.1883297935
491164.1123936407,2538850.1740985434
491261.027226974,2538865.427061043
491230.33746239066,2538817.0045922934
491203.02533530735,2538808.1550047933
491135.3648936407,2538848.8200568766
491193.35768530733,2538865.3792610434
491120.68851655733,2538709.17579021
491271.0846436407,2538854.6748360433
490828.788886974,2538639.38506521
491042.47346239066,2538652.8179568765
491222.64649780735,2538852.04885271
491281.75474780734,2538855.14949021
490999.8582748907,2538651.505486043
490825.954668224,2538613.8245193767
491007.8349061407,2538573.93135271
490867.1313665573,2538615.555738127
490842.4560781823,2538674.43990271
491203.872883224,2538810.8416568767
491265.84099780733,2538859.7128110435
491781.72249780735,2537983.79710896
491414.15333114064,2537680.60838396
491423.869108224,2537780.2161568766
491379.5538903073,2537642.7626943765
491805.71101864066,2537944.0569110434
491776.2598311407,2538001.85937521
491385.05816655734,2537630.062811043
491759.551851974,2538014.659499585
491585.12987905735,2537658.3929297933
491403.97579780733,2537635.3749235435
491501.87045405735,2537847.2792610433
491659.5173040573,2537851.03532771
491808.03493530734,2538028.905999377
491414.0065415573,2537594.03472771
491376.8100290573,2537789.753081877
491768.874101974,2537797.07747771
491519.641289474,2537688.6183110434
491763.9891436407,2537729.7142381268
491677.5588748907,2537837.5767318765
491642.1264353073,2537859.50120896
491788.1033728073,2537742.3981360435
491734.18138530734,2537724.6888735434
491385.753045724,2537732.53713396
491402.10933114064,2537635.88860896
491814.7520603073,2537930.30612771
491676.6475811407,2537899.73216521
491764.3677686407,2537758.3474360434
491591.252226974,2537684.01754021
491710.52417905733,2537905.5147631266
491566.4506290573,2537653.25204646
491683.4218728073,2537845.4837860432
491441.2086040573,2537601.91280271
491678.91151864064,2537879.7194610434
491585.18402905733,2537637.054881877
491767.868476974,2537811.055519377
491348.64406864066,2537937.2657193765
491339.159195724,2537761.0233193766
491396.96046655736,2538021.1936756265
491348.50300926564,2537902.1086235433
491431.708164474,2537770.8106047935
491578.4874248907,2537681.2194256266
491588.47558114066,2537731.0503631267
491374.3429967657,2537787.081956877
491710.6860603073,2537760.98879646
491726.55070614064,2537919.936625627
491655.8796853073,2537853.6639193767
491376.596463224,2537789.920123543
491577.187820724,2537709.7374860435
491528.55062280735,2537854.594917293
491421.0413998907,2537776.2891443768
491652.205445724,2537900.26371521
491503.006476974,2537850.483036043
491702.12624780735,2537750.0292256265
491397.09921864065,2537773.9237068766
491428.7366415573,2537773.7759672934
491771.83256030735,2537781.02579021
491509.8704478073,2537676.4039047933
491380.2174498907,2537784.65360271
491570.641351974,2537691.54485271
491698.5195686407,2537730.60135271
491775.8815186407,2537895.21066521
491384.394958224,2537732.0066652102
491644.3398103073,2537910.11894646
491704.1570728073,2537752.595456877
491486.4146498907,2537672.45330271
491782.57676864066,2537993.0595012517
491766.6229353073,2538463.4218360432
491546.097820724,2538278.4106631265
491737.91287280736,2538054.306186043
491353.5309630157,2538526.4454354183
491343.00499405735,2538343.394986043
491803.75251864066,2538091.2329360433
491755.971789474,2538079.2551235436
491461.1619123907,2538049.6183735435
491481.6148853073,2538070.285519377
491565.79945614067,2538372.80347771
491720.60770614067,2538492.05850896
491560.372170724,2538363.383781877
491690.954976974,2538410.0424381266
491395.0738415573,2538048.504498543
491787.48037280736,2538111.642088127
491456.8440248907,2538131.3322131266
491379.057270724,2538163.171367293
491403.76266030734,2538063.33160271
491791.970226974,2538137.319198543
491389.96898114064,2538509.8990391684
491371.5688436407,2538204.47285271
491419.7703873907,2538068.623061043
491466.22898739064,2538122.90235271
491514.0096290573,2538191.89592771
491454.821789474,2538110.7366922935
491363.8145723907,2538525.9802441057
491461.8863498907,2538056.70279021
491504.9213686407,2538166.1402318766
491539.18668530736,2538255.86450896
491371.90640614065,2538525.13140396
491381.776439474,2538517.1958626686
491420.516676974,2538064.9193110433
491384.904283224,2538156.6056235433
491537.19174364064,2538252.6707277102
491388.720126974,2538511.798123335
491540.56854364066,2538264.9403568767
491779.230414474,2538093.68891521
491361.021195724,2538167.337817293
491741.912664474,2538510.6360156266
491421.69375614065,2538063.790811043
491804.503914474,2538093.7813047934
491558.70383739064,2538361.11760896
491515.75381655735,2538188.9482693765
491565.62593530735,2538394.264867293
491383.8266540573,2538514.172492502
491721.179589474,2538882.1019797935
491421.78952489066,2538676.9969631266
491408.708014474,2538953.7718047933
491529.57999364065,2538876.25797771
491358.81309468235,2538934.6783756264
491405.139001974,2539020.17653521
491738.574008224,2538803.880694377
491624.714195724,2538548.0046235435
491583.6097165573,2538592.85335271
491799.67568530736,2538859.0767735434
491338.2646899115,2538912.01804646
491541.0953311407,2538728.50504021
491386.2371873907,2538681.0803422933
491359.0228873907,2538935.02024021
491778.46814364067,2538996.584499377
491531.95040405734,2538895.9697318766
491592.879526974,2538613.638629793
491557.577720724,2538600.916269377
491364.396676974,2538968.9583975016
491350.702990724,2538546.63572771
491348.513686349,2538867.28809021
491419.46555614064,2539005.9771075016
491378.072008224,2538959.098019377
491746.85962280736,2538793.7578110434
491546.336276974,2538865.501748543
491638.416239474,2538550.8675818765
491532.9623436407,2538742.39384021
491356.5728509323,2538833.97065896
491729.814926974,2538646.5646985434
491375.6162998907,2538984.26849646
491719.97914364067,2538977.670969377
491392.20681655733,2538666.65357146
491796.41226864065,2538849.220523543
491376.401064474,2538864.2761610434
491719.1250353073,2538657.9979568766
491731.03311239067,2538979.5064172936
491372.008658224,2538966.10577146
491540.28329155734,2538598.317644377
491344.35938530735,2538917.4937381265
491504.68457280734,2538785.868936043
491365.0738198907,2538971.4613631265
491701.626289474,2538676.271381877
491733.30984780734,2538598.42516521
491418.47849364066,2539016.611878335
491413.85685614066,2538992.78152771
491782.30658114067,2538794.18720896
491590.789158224,2538603.04104021
491784.30358114064,2538817.1930547934
491378.88474239066,2538959.3666047934
491360.167473849,2538879.6714318767
491459.27158114064,2538994.7719379184
491418.87466655736,2539011.006847293
491722.76608114067,2538643.565581877
491354.973948849,2538853.9891443765
491581.9138165573,2538609.00485271
491755.09969780734,2538786.29197771
491336.971414474,2538778.89859021
491651.245051974,2538551.70522771
491786.6575186407,2538804.6237110435
491498.743314474,2538789.3103172933
491543.1210248907,2538599.6989568765
491508.5206603073,2538615.501269377
491783.0960811407,2538788.4014568767
491755.21794989065,2538787.143061043
491376.5683540573,2538881.6449735435
491794.48045614065,2538801.522338127
491778.351414474,2538851.44319646
491365.52896864066,2538895.01619021
491380.9521353073,2538539.1590818767
491473.886495724,2538865.305794377
491720.5295748907,2538665.174769377
491724.13156030735,2538850.8064985434
491813.652101974,2538792.391186043
491343.89132489066,2538794.6610568766
491578.292095724,2539080.14285271
491569.1553311407,2539083.3612068766
491615.5407061407,2539057.0348735433
491711.115320724,2539043.7260818765
492120.81392905733,2537998.657253335
491830.7508186407,2537914.9391943766
492124.44898530736,2537944.931429793
492199.44139364065,2538004.2268181266
491873.185651974,2538004.3706262517
492148.64304780733,2537944.84692771
492145.80738114065,2538014.8257054184
492123.276095724,2537996.03587646
492251.1415811407,2537978.48564021
491847.19967593235,2538028.0917131267
492284.233789474,2538031.2400210435
492157.832295724,2537944.7422318766
492148.811164474,2537952.3719131267
492126.38796655735,2537952.46580896
492140.706726974,2537951.8877818766
492142.69708114065,2538015.126259168
492200.372176974,2537999.4671610435
492260.170151974,2537994.77540896
492144.036726974,2538014.5817856267
492140.387420724,2537941.93197146
492062.429839474,2538169.8601443768
491996.386020724,2538489.4551181267
491988.816045724,2538100.78279021
492280.52718530735,2538074.6318110432
492055.65578530735,2538104.4528443767
492082.342289474,2538185.43836521
492311.621539474,2538136.58747146
492279.42487280734,2538473.0803485434
491903.291670724,2538404.60105896
491996.4340353073,2538455.770642293
492272.2624353073,2538518.356923335
491933.6164040573,2538405.951786043
492017.0723603073,2538066.985873543
491994.77725614066,2538086.80554021
492035.1758103073,2538383.70890896
492035.82801239064,2538376.5629568766
492246.72133114067,2538151.22235896
491934.2266603073,2538530.845234793
492058.064039474,2538267.2241131268
491943.65273739066,2538385.100498543
492181.9115603073,2538283.788823543
492122.9430498907,2538103.7984256265
492067.506976974,2538196.41672771
492279.132039474,2538065.9708943767
492006.1825665573,2538096.125144377
492105.6953728073,2538494.7222560435
492144.612176974,2538529.81185946
492063.9975686407,2538194.7177693765
492119.21496239066,2538513.40691521
492282.3660603073,2538264.7559985435
492307.6054353073,2538234.60052771
492301.03774780734,2538384.1194985434
492135.21993530734,2538093.4329506266
492046.95074780734,2538423.48008396
492180.233039474,2538279.9670110433
492249.036414474,2538121.082394377
492144.5188728073,2538283.6993193766
492137.85223530733,2538305.9705068767
492018.347864474,2538255.176092293
492283.2914978073,2538082.023581877
492260.67549780733,2538397.917867293
492057.57981864066,2538282.88602771
492266.142664474,2538456.63438396
491935.67258739064,2538397.4348006267
492055.5355686407,2538292.5209256266
492059.30042280734,2538259.05841521
491991.73921655735,2538121.2663318766
492058.3770186407,2538274.56361521
492166.4869061407,2538301.8143235436
492051.55089155736,2538293.064248543
492025.720208224,2538256.66278396
492236.7523311407,2538358.861769377
492286.9476436407,2538510.397333752
491993.832601974,2538529.8164182934
492011.07859364065,2538497.2409454184
492256.90812280733,2538425.948669377
492022.905976974,2538255.0027381266
492017.263064474,2538044.5010818765
492058.4752686407,2538291.4298943765
492182.900658224,2538298.7644985435
492265.39139364066,2538259.50854021
492013.8880165573,2538414.5758610433
492024.28287489066,2538274.54116521
492129.0382790573,2538110.5231568767
492293.0749978073,2538401.162881877
492034.5202936407,2538532.6325047933
491936.65715405735,2538396.76525896
492310.29158114066,2538344.3243860435
491946.191876974,2538379.144542293
492320.1017686407,2538504.660086043
492134.41720614064,2538086.15647771
492098.775226974,2538446.2532172934
492252.28346655733,2538334.98834646
492154.8700603073,2538459.7585610435
492164.85795614065,2538261.8701235433
492148.17980405735,2538093.1921297936
492073.07886030735,2538458.10540271
492031.7022748907,2538436.448013127
492230.738039474,2538554.5979360435
491931.26375614066,2538711.0589797935
491996.47997280734,2538555.4990610434
492168.70465614065,2538754.1422068765
492046.55382489064,2538996.97601646
491835.09072968236,2538670.317019377
492275.78876864066,2538805.0212631267
491948.94234780734,2538699.68035271
492126.8315186407,2538701.5224568765
491889.384351974,2538656.17185896
492296.20820614067,2538810.060519377
492003.6843811407,2538853.69391521
491915.7967061407,2538719.49772771
491923.61013530736,2538739.2458881265
491846.0544415573,2538778.8889422934
492126.45920614066,2538724.6734047933
491990.51770614064,2538805.40122146
491927.48157905735,2538726.018025627
491935.98724364064,2538784.0315735433
492131.817101974,2538713.2648902102
491924.153839474,2538754.36074021
491977.780214474,2538821.28779021
491908.6908853073,2538815.4056235435
492157.473289474,2538804.813311043
492052.48561864067,2538988.745380835
491979.5254915573,2538720.9317068765
492003.8644165573,2538865.8399756267
491913.020670724,2538868.9692068766
491906.469008224,2538854.0475068768
492097.81137905736,2538619.28835271
491892.383826974,2538784.3859068765
491993.40567905735,2538795.5996547933
492291.418726974,2539008.633874585
491917.33773530734,2538708.82150896
491874.748092599,2538676.258486043
491981.44276239065,2538885.55484021
492034.4405186407,2538834.9715756266
491844.744820724,2538832.37445896
492183.5757603073,2539000.1549347932
491942.33931864065,2538999.956492293
492134.25276864064,2538820.3449610434
492058.47308114066,2538780.967350627
491928.991414474,2538718.6420506267
491950.0265186407,2538986.7930456265
492099.254739474,2538788.4519006265
492029.9177290573,2538818.679331877
491978.6888665573,2538814.78554021
492126.87912280735,2538775.3178047934
491921.71067489067,2538776.62007146
491939.5559561407,2538801.398092293
492255.024226974,2538980.8982454184
491962.78542489064,2538623.0747360433
492168.523601974,2538832.1780860433
492285.137226974,2538861.0093860435
492242.662233224,2539027.9365030434
491879.93408426567,2538778.396854793
492162.1955186407,2539026.31416596
491958.9953728073,2538820.42357146
491923.369683224,2538796.19447146
492001.5081540573,2538823.39804021
491904.571614474,2538799.10444646
492100.880726974,2538756.7924422934
492270.163476974,2538775.20583396
492283.71064364066,2538830.1543985433
492096.76708114066,2538811.37885271
491984.834983224,2538711.0670506265
491968.361620724,2538711.79982146
492306.039164474,2538812.0839735433
491968.3787665573,2538772.03088396
492016.4792353073,2539005.6600412517
492014.69519780733,2538784.8518818766
492039.37351864064,2538809.829179793
492000.8786998907,2538831.1509506265
492154.68151864066,2538945.795592293
492206.6143103073,2539012.4725093767
492244.12389364064,2538959.7231068765
492245.924851974,2538738.18616521
492044.60936030734,2538645.433823543
492309.0477061407,2538920.43335896
492275.01245614066,2538815.6485110433
492247.336089474,2538755.84346521
492052.808095724,2538651.264800627
491927.66280614067,2538838.8771068766
492126.416414474,2538785.55394646
491962.6967790573,2538809.7833943767
492283.87687280733,2538846.95413396
492019.509989474,2538772.03174021
492057.9900540573,2538875.41515896
492094.951651974,2538726.3255818766
492248.293351974,2538945.83337771
492068.2904978073,2538896.7986860434
492046.821226974,2538664.114561043
491914.622433224,2538794.536813127
492106.160876974,2538732.25859021
492292.68793530733,2538831.13015896
492307.918726974,2538829.37185271
492197.883614474,2539023.66548521
491832.176918349,2538779.08548396
492122.172664474,2538711.57256521
492298.175351974,2538846.88404021
492267.72276864067,2538849.7959110434
492162.55024780735,2538996.3687160434
492126.359695724,2538879.2964297934
492103.464445724,2538779.548581877
491957.57734989066,2538978.720995627
492070.352351974,2538728.1810443765
492213.4373603073,2538974.50380896
492002.044726974,2538922.1908756266
492065.8328498907,2538670.819131877
491892.36754155735,2538763.9193047932
492148.93834155734,2538818.2269422933
492066.48970614065,2538848.71660271
491947.3409665573,2538712.5208943766
491977.87624364067,2538789.9311443768
492312.5511228073,2538989.47208396
492181.889164474,2538941.67317771
492225.581983224,2538900.20357146
491976.22203114064,2538853.3798422934
492261.5133936407,2538927.0010818765
492215.113033224,2538945.0720068766
492118.11645614065,2538720.108881877
492178.4276915573,2539020.0487741684
491868.09010614065,2538789.48105271
492057.47698530735,2538864.4974735435
491996.71794989065,2538758.4488110435
492063.22294780734,2538754.4896547934
491993.87608530733,2538851.814900627
492172.94633114064,2539007.082295627
492017.85774155735,2538880.1307235435
491938.46951864066,2538856.94519646
491982.6926040573,2538731.9393006265
491899.72246030736,2538833.5813693767
492294.6553311407,2538839.7483235435
492150.743351974,2538811.766542293
491935.49186655734,2538865.50352146
491988.74213530734,2538755.229094377
492141.54867489066,2538895.58796521
492302.082976974,2538824.4654922932
492089.00208114064,2538780.83310271
492262.356726974,2538763.3414568766
491976.695720724,2538982.9449047935
491999.262289474,2538835.0963672935
492289.340726974,2539000.4072347935
491940.310314474,2538830.1654860433
491889.254989474,2538844.69091521
491937.749958224,2538750.69785271
492283.4118728073,2539027.2714738767
491839.462539474,2538805.41266521
492251.010476974,2539030.105995981
491844.1114373907,2538814.05782146
491958.463664474,2538770.03116521
492273.369164474,2538817.0417693765
492108.5989853073,2538806.151861043
492089.7989665573,2538686.322936043
492068.7064561407,2538779.1748735434
492306.169664474,2539004.4574147933
492217.716351974,2538936.0580422934
492202.8812748907,2538930.265386043
491903.862858224,2538844.47543396
492088.51609155734,2538895.12689021
491988.691033224,2538946.9413547935
492292.3559561407,2538854.17987771
492248.3279561407,2539020.0652687517
492208.01911239064,2538978.80238396
492134.43286239065,2538764.6466027102
492198.21626864065,2538910.3418172933
492092.38683114067,2538909.76135271
492063.10618114064,2538791.5917610433
492127.71718530735,2538796.3917068765
492076.9766353073,2538800.2692693765
491951.87319364067,2538680.1595485434
492223.060008224,2539000.6533162515
492118.70968530735,2538790.3131506266
491887.8814436407,2538817.2159485435
492307.9352061407,2538839.8225610433
492317.5890186407,2538980.64066521
491934.44718114065,2538875.527431877
492218.79925405735,2539020.991075835
492144.993414474,2538786.435061043
491839.21373676567,2538791.2293631267
492258.87689364067,2538989.0652975016
492299.706101974,2538794.307011043
492073.08454780735,2538756.7875193767
492072.504726974,2538875.91509646
492032.4455103073,2539003.2176310434
492033.84305405733,2538785.1196443764
492003.49240614066,2538765.8039672934
492114.3163728073,2538811.4083735435
492118.7439040573,2538887.63432146
492129.205564474,2538826.0141172935
492193.74820614065,2539020.71587146
492148.2890311407,2539019.36541771
492033.39293114067,2538854.38485896
491977.03483114066,2538768.51741521
492017.0156623907,2538845.31938396
492066.653539474,2538545.4824985433
492079.87883114064,2538835.0799360434
492116.834633224,2538729.117667293
492188.225726974,2539003.979711252
492288.19262280734,2538796.0148047935
491925.34632905736,2538767.1626860434
491877.31179364066,2538818.9540506266
492059.5717811407,2538729.356248543
492126.2713853073,2538830.31525271
491973.4576103073,2538800.9467693768
492086.9379436407,2538885.42794021
492212.5971790573,2539028.499841252
492172.79722905735,2538925.348456877
491847.4174284323,2538791.69384646
491882.599633224,2538827.06954021
492065.878926974,2538884.4074047934
492232.253476974,2539026.9081104184
492054.600445724,2538637.9158589602
491983.661320724,2538589.3469360434
492143.961701974,2539018.1867922936
491991.057964474,2538869.765688127
492220.8813103073,2538960.2767172935
492242.5313228073,2538970.6005172934
491912.2866665573,2538803.951567293
492013.80916030734,2538834.9639297933
491980.82762489066,2538781.1686256267
492113.74624780734,2538725.5050922935
492079.30001864064,2538698.9524985435
492194.65821655735,2538914.63903396
491902.713539474,2538841.7632443765
492254.199414474,2538999.009963127
492312.771164474,2538835.8125131265
492271.323976974,2538977.81760896
492002.6638186407,2538879.0483047934
492315.4893728073,2538824.6077193767
492001.107101974,2538543.59004021
492054.779289474,2538717.21191521
492090.87600614066,2538876.1406131266
491884.4499811407,2538809.0233443766
491891.5732623907,2538819.53302146
492234.0745603073,2538965.56699021
492227.290589474,2538948.60309646
492303.486851974,2538772.8096735436
492301.66045614064,2538834.672400627
491939.49370614067,2538766.4941860433
491895.479289474,2538863.689936043
492051.74888114067,2538879.8967818767
492303.198101974,2538979.3211704185
492083.978851974,2538744.8740193765
492181.2903353073,2539021.535979585
492068.270351974,2538907.31317146
492218.3881540573,2538924.20990896
492248.7928998907,2539015.1268318766
492157.4328811407,2538984.74312771
492297.965039474,2538780.54509021
492188.0069478073,2538935.0115381265
492191.287164474,2538980.3916422934
492302.9568936407,2538932.78916521
492083.3212061407,2538806.4312818768
492307.7676853073,2538960.958861043
492119.33445614064,2538769.27909646
492111.06889364065,2538785.0120193767
491828.5057660782,2538832.6245568767
492317.1118728073,2538744.9171256265
492190.70621864067,2539026.861294585
492280.316851974,2538809.8503735433
492256.106601974,2539006.80173396
491938.171914474,2538757.5602006265
492177.46946239064,2538927.6360485433
492106.66264989064,2538720.7172610434
492155.04871864064,2538910.445129793
492129.4753623907,2538917.4134756266
492272.9299978073,2538858.19881521
492277.866539474,2538986.5529860435
492164.53439364064,2538955.4206172936
492296.86439364066,2538838.89625271
492165.82227905735,2539022.0137437517
492053.71017489064,2538895.12442771
492283.74620614067,2538955.77539646
492121.9141228073,2538763.8193318765
491994.628270724,2538733.0079235435
492059.2479061407,2538811.2072672932
492302.6953728073,2538997.42540896
492227.87888947397,2538975.0948381266
491954.77767280734,2538781.5361547936
492247.561676974,2538970.527079793
492044.250595724,2538800.472417293
491942.82872489066,2538790.6304568765
491973.1975665573,2538831.51295271
492295.0229561407,2538912.169044377
492041.7928311407,2538689.2133943764
492038.3328623907,2538816.858311043
491972.7509561407,2538600.993936043
491952.61518322397,2538684.0270068767
492061.6864978073,2538973.72727146
492268.868414474,2538862.3374943766
492132.797633224,2538850.4140672935
492303.923664474,2538966.28182146
491988.02865405736,2538835.202311043
491960.29111239064,2538975.8853485435
492197.960601974,2538969.539098543
492285.675351974,2538814.583498543
492316.259726974,2538969.8084547934
492272.3883311407,2538770.11512146
492032.697289474,2538996.00380271
492193.85983114067,2538974.5463235434
492285.5742478073,2538844.897236043
491975.308070724,2538598.829144377
492030.2776853073,2538860.86478396
492308.84637280734,2538804.07109021
491969.59284155734,2538834.15479646
492248.38176864065,2539007.1196881267
492072.9387686407,2538867.1889818767
492043.5532165573,2539010.19570271
492109.09686239064,2538714.4050818766
492219.6308248907,2538986.8949068766
492311.68243530736,2538767.5758297932
491866.72222405736,2538806.69909021
491947.4125603073,2538775.0404568766
492140.7938228073,2539025.2350175017
492064.50699780736,2538873.0630756267
492033.9441498907,2538795.464936043
492259.253414474,2539028.9869761476
492314.7751853073,2538772.9959235433
492051.785214474,2538765.7654360435
491988.1444936407,2538887.97704021
492242.19544364064,2539001.1792310434
492198.90784364066,2538942.1801381265
492142.561551974,2538929.4416047935
492125.60433114064,2538895.14935271
491855.19947280735,2538807.314436043
492291.46908114065,2538824.0598193766
492072.4440103073,2538984.661461043
492316.65908114065,2538996.18931396
492258.07389364066,2539020.0747472933
492207.57968530734,2538921.4207131267
491857.04661739065,2538780.1499381266
492310.1196228073,2538795.459873543
491861.88601551566,2538794.0477131265
491992.59272905736,2538742.03016521
492059.03027489065,2538814.156256877
492202.56779780734,2538954.97110271
491998.29007489065,2539251.2293943767
492161.4497061407,2539095.76554021
492123.3176103073,2539128.1643360434
